"","X.1","X","Y","Z","X_noisy","Y_noisy","Z_noisy","X_proj","Y_proj","Z_proj","distance","theta","phi","kappa","theta_global","phi_global"
"113",113,0.557141425686212,0.790455555681178,0.254506279445313,0.640886451534051,0.919915121078292,0.525942118407906,0.517518449182802,0.742835245325865,0.424700427427486,0.238383779635292,4.10389470187876,2.00942727956091,1,0.96230203606228,1.1321653641943
"114",114,0.539005358534341,-0.250269314650062,0.8042627018679,0.675352310015495,-0.587078379221584,0.943644784022576,0.519313254439059,-0.451434872504637,0.725617185333035,0.300471931417868,2.42600464834846,2.38272724802193,1,5.56759730022888,0.75886541302854
"115",115,-0.212972000397393,0.029695397378015,-0.97660693752466,-0.56369847688271,0.120485362095097,-1.3858151421897,-0.375569019870288,0.0802744221429567,-0.92331139301066,0.50091848667452,6.07261302682368,0.394181033214063,1,2.93102037128688,2.74741160237585
"116",116,0.927338878793329,-0.249090927086988,0.279278201657912,1.0966023515293,0.0795972140775796,0.211393694249883,0.979437339900679,0.0710927568410301,0.188807619372269,0.119624815657958,3.21405087772818,1.76074409660767,1,0.0724582302836952,1.38084854179048
"117",117,0.957859144558122,-0.207939025592248,0.198159584229807,0.760409033022395,-0.320015503319196,0.471109222707082,0.800396985161968,-0.336844294292549,0.495883643152492,0.0499601484219921,5.88483793795876,1.05194422361727,1,5.88483793902934,1.05194422438881
"118",118,0.358485340070214,-0.0676290789509192,0.931082471446538,0.24205311771169,-0.269670196015732,0.85264415639328,0.261268852201138,-0.291078351941729,0.920332537673414,0.0735477433538625,5.44387067845251,0.401866507725198,1,5.44387067845161,0.401866507694649
"119",119,0.933042342977478,0.319737358375287,0.164924248885031,0.906829326668781,0.298170233615392,-0.00558172541562038,0.949949619953462,0.31234841204216,-0.00584713990038435,0.0453921896509396,0.317669750468757,1.57664350004664,1,0.317669748841138,1.57664350001382
"120",120,0.979470367585357,-0.116578958746335,0.164460163564996,0.567507595759023,0.279777109383874,0.177480335186742,0.863595876512679,0.425746478206056,0.270077948684149,0.342855136551018,0.458026092674315,1.29732233445888,1,0.458026085617326,1.29732233906906
"121",121,0.9297081673093,-0.326785092819017,0.169865319443518,0.904823929316461,-0.301520730772345,-0.00745879751637843,0.948681726676523,-0.316135768070407,-0.00782033353414062,0.0462302543016163,5.96152152754274,1.57861674025442,1,5.96152153543995,1.57861674004339
"122",122,0.22965933166484,0.287756628381349,0.929759492665634,0.119694922454039,0.324947181294592,0.841082414079053,0.131593506766329,0.357249398733921,0.9246923899769,0.0904192326320733,1.21786679719009,0.390569519167662,1,1.21786679888252,0.390569506833758
"123",123,0.365789523586263,-0.0527977714549044,-0.929198805296224,0.186161660601647,-0.189406438490914,-0.330440469847197,0.439126642905285,-0.44678057334576,-0.779458087886429,0.576063840970587,5.48914770639063,2.46459662608411,1,5.4891477062997,2.46459663147157
"124",124,0.379876981081924,-0.0457869090258383,-0.923903154127067,0.241227581998196,-0.177705805841867,-0.786150669921402,0.28672844048629,-0.211225052122215,-0.934436075273353,0.158689726935138,5.64826828918962,2.77746860660638,1,5.64826828951192,2.77746861141082
"125",125,0.893742265094099,-0.0599095788177396,-0.444562263299924,1.20511455928196,-0.0948774686907518,-0.132365789509445,0.990992017317185,-0.0780198143381389,-0.108847279177103,0.216068886737497,3.06302570868095,1.46173296184885,1,6.2046183619168,1.6798596922245
"126",126,0.659126179569429,0.339883148420745,0.670844337254038,0.344395841829153,-0.0574697051917166,0.683211875365481,0.448863891493363,-0.0749024012418452,0.890455410001893,0.232738812708181,6.11783774978672,0.472451391413908,1,6.11783775010583,0.47245138898733
"127",127,0.887154150627759,-0.0436338775883063,-0.45940570060737,0.833308030270753,0.264892163833612,-0.573292904424978,0.796982573953854,0.253345019636864,-0.548301995107703,0.0455787325869832,3.44937154301188,0.990463887129962,1,0.307778912642645,2.15112878468413
"128",128,0.986163404088847,-0.0247987578225709,0.163910835658766,0.368172976558983,-0.108662469905597,0.328383186165613,0.72881339571815,-0.2151017855312,0.650047887530657,0.494832314977922,5.9961934198262,0.863148872124992,1,5.996193423197,0.863148873007237
"129",129,0.877677252472965,-0.429806914783782,0.212010982016391,0.709134922446447,-0.93005754148625,-0.159355871079895,0.600773350413359,-0.787937200077514,-0.135005000526333,0.180370137861937,2.22222646911782,1.43537781761967,1,5.363819122743,1.70621483598928
"130",130,0.59916153107232,-0.131864253081935,-0.789694420926358,0.473837234714841,-0.136228853766527,-0.422398283688515,0.729844302763893,-0.209831238068924,-0.650613668203757,0.350769427965879,6.00323421380704,2.27918857185248,1,6.00323421781029,2.27918857075393
"131",131,0.681463120213431,0.0274027690392955,0.731339253724258,1.06704456720144,-0.0328389549216081,0.675898962198215,0.84449646619352,-0.0259899000796909,0.534930129718363,0.263527566954942,3.11082674858171,2.13522136098768,1,6.25241940059082,1.00637127869836
"132",132,0.870266531357763,-0.361200569645166,0.334918367496521,0.629762015048574,-0.809197919375797,-0.420657435917325,0.568217577025647,-0.730117838304452,-0.379548056705258,0.108311394289844,2.23213653306563,1.18148857589417,1,5.37372918674592,1.96010407779222
"133",133,0.82796945052364,0.306993324897677,0.469277836114013,0.609924566413289,0.819416202704429,0.25200395121751,0.579709975873312,0.778823764824413,0.239520118607378,0.052120183913521,4.07251988077397,1.81266787836042,1,0.930927226632779,1.32892477478131
"134",134,0.528118392642741,-0.849068229422649,-0.0131948905844641,0.17871098816665,-1.12837263230037,-0.116667779318153,0.155620249122206,-0.982578803720295,-0.101593467027844,0.148378763887157,1.72787104215851,1.46902728661341,1,4.8694637037621,1.67256537216768
"135",135,0.486538255457031,0.10105744981566,0.867794859291978,0.531489547161132,-0.237329936388749,1.36509942553091,0.358142767238306,-0.159924123869584,0.919868486730269,0.484015862122994,2.72162199446411,2.73854138196213,1,5.86321464793534,0.403051272450001
"136",136,0.461761615873193,-0.762747268590302,0.452761321630075,0.750284612820027,-0.649921690832572,0.43301387975238,0.692802116374287,-0.600128424857326,0.399838844067923,0.0829710173902973,2.42774935597924,1.98213734407012,1,5.56934200956888,1.15945530951943
"137",137,0.869904262419469,-0.177304198542927,-0.460249709835314,0.570270859897847,0.0810026576696976,-0.831206946541971,0.563913255455052,0.0800996082332341,-0.82194032209338,0.011274083608302,3.28269117593331,0.605986928482868,1,0.141098543564951,2.5356056415933
"138",138,0.893415022593521,-0.329077351356352,-0.305806628817144,0.786983922225016,-0.378048775134824,-0.377524391645632,0.827355478684021,-0.397442332346756,-0.396891048463309,0.0487959017597666,5.8353591732241,1.97892353403104,1,5.835359179328,1.97892352939743
"139",139,0.72139669227069,-0.335776289852974,0.605674083607247,1.06297384448257,-0.278948693157787,0.380418141353037,0.914035315191402,-0.239863811545699,0.327115873191328,0.162946142234881,2.88495644909023,1.90404623696759,1,6.02654909417019,1.23754640727945
"140",140,0.930352919419995,-0.0353795075200097,-0.364954429722854,0.75927857075533,-0.310929445016882,-0.758458707821854,0.67954338172897,-0.278277374705162,-0.678809616222073,0.117336421700089,2.75291806121738,0.82465598888545,1,5.89451070226097,2.31693666218963
"141",141,-0.0156253786152223,0.0519982403059084,0.998524927354455,0.155752673478847,0.290817582441246,0.831446194473562,0.174121924764514,0.325116199153157,0.92950578931199,0.105496486391838,1.07910060227894,0.377725776927601,1,1.07910060232403,0.377725776545704
"142",142,0.68846950544338,0.689316926935451,0.225503690246554,0.785845391146814,0.767524538413578,-0.238537438273011,0.699103391413605,0.682804803531095,-0.212207559688288,0.124076067404477,3.91519710048093,1.35696291681141,1,0.773604447817153,1.784629744159
"143",143,0.393345362786032,-0.796887740864498,-0.458529556336995,0.0669963818347061,-0.771636312564715,0.212451173169985,0.0834172377384718,-0.960764850951664,0.264523090908732,0.196852059064636,4.79899557879533,1.30308694859144,1,4.79899557374214,1.3030869624095
"144",144,0.861610322464569,-0.275674704357506,0.426182014636826,1.16583232523985,-0.0886458507849469,0.495743698533636,0.918010960162334,-0.0698023736503398,0.390363299574394,0.269954688983568,3.06570215188402,1.97182247709763,1,6.20729480116235,1.16977015972215
"145",145,0.734540158787316,-0.678129393209229,0.0243162742702924,0.933333663355393,-0.428389169510826,0.180583678440851,0.895105703072394,-0.410842987262879,0.173187240130988,0.042707759933627,2.71128933702077,1.74486120485667,1,5.85288195193151,1.39673143054065
"146",146,0.425291740978013,-0.233212609923676,0.874493461169652,0.303241113621563,-0.416341437176966,0.586635335648319,0.388439955792043,-0.533317026800381,0.751456818233142,0.219335935032076,5.34188766534254,0.720528995557328,1,5.34188766187449,0.720528986722162
"147",147,0.14814408235949,0.830751074493801,-0.53656871236521,-0.0778542812980502,0.950974884521498,-0.212651885508925,-0.0796409439967566,0.972798618657642,-0.21753199207723,0.0224339692288744,1.65248202965985,1.79008154808381,1,1.65248201949852,1.79008152288605
"148",148,0.328415654581786,0.00381672152431128,0.944525590157526,0.230811050060055,-0.243545855540028,1.07505770850483,0.204945882350329,-0.216253598965169,0.954584499267748,0.126204866441362,2.3293544733426,2.83905840093875,1,5.47094712693239,0.302534252651092
"149",149,0.637757513438214,-0.739757289285217,0.214533230531996,0.841273367224567,-0.182367527198779,-0.0201233945721005,0.977034170289885,-0.211797155539401,-0.0233708149488891,0.138951950012624,6.06971262699923,1.59416927024751,1,6.06971263120975,1.59416926977055
"150",150,0.450525436110269,-0.876488011092725,0.169692656966559,0.309463116064411,-0.762303861195507,0.142758191398147,0.370606671234832,-0.912919443857793,0.170964277738405,0.164982336588534,5.09802072933546,1.39898805187187,1,5.09802072524515,1.39898805387616
"151",151,0.954324799386272,0.295987742029234,-0.0406870230514326,0.485773469693942,0.287033881133069,-0.14059490013678,0.835393601384739,0.493617463125312,-0.241783644738776,0.418509468072544,0.533686711132178,1.8149999415152,1,0.533686710917201,1.81499994138289
"152",152,0.852390360872908,-0.0105691974471591,0.522799162926143,0.816664183142633,-0.133179874052099,0.844474503608096,0.69074658334951,-0.112645497220659,0.714268961629223,0.182292034196584,2.97993777528044,2.36637534322002,1,6.12153042887023,0.775217310369771
"153",153,0.33376227822674,-0.0720063418362221,-0.939903095200916,0.526738280662325,-0.127147994631426,-0.980815370118642,0.470073760957509,-0.113469892632016,-0.875302943400364,0.1205438943276,2.90473623311846,0.504734378121971,1,6.04632888254603,2.63685825480656
"154",154,0.469648211902985,-0.335894658160049,0.816459022655683,0.179868729361099,-0.611196998356296,1.08776648188254,0.142683304577279,-0.484840293154324,0.862885487610573,0.26061510767912,1.85700573625685,2.61174779171116,1,4.99859838985354,0.529844861905872
"155",155,0.537753836203148,-0.825998139565793,-0.168961194014032,0.478274954285564,-0.81013052172653,0.0134967923046091,0.508331459866502,-0.861042013196321,0.0143449789409793,0.059127767689857,5.2456958804192,1.55645085491326,1,5.24569585855971,1.55645085582717
"156",156,-0.288424140118,0.252090782111613,0.92372168588355,-0.593972471623563,0.397972265383398,0.848927787392861,-0.53516167620364,0.358567972688885,0.764873185099788,0.109893512580705,5.69286612341314,2.44164079036878,1,2.55127346197446,0.699951881636636
"157",157,0.78501987075949,0.619468480170052,-0.00161387377433838,0.814221423990899,0.491128768621362,-0.0140935272425418,0.856192112855137,0.516444995412827,-0.0148200066700914,0.0490201778358076,0.542760512056561,1.5856168773386,1,0.542760481692206,1.58561687601137
"158",158,0.862569899037904,-0.380075130565929,-0.333940210814798,0.829444992034524,-0.583213161047826,-0.549542787220865,0.719189237579042,-0.505688300849299,-0.47649363367691,0.153305623422094,2.52876466552505,1.07413417778473,1,5.67035731886294,2.06745847597974
"159",159,0.450697019479674,-0.597893619538067,0.662869079342074,0.442275825470265,-1.00522359591671,0.538369554604417,0.361608321980252,-0.821879001564106,0.440175338089964,0.223079785176782,1.98528438371746,2.0265902473066,1,5.12687705888524,1.11500238957489
"160",160,0.282044532103252,0.845368895299629,-0.453654397940264,0.126462927546384,0.987595321927572,-0.802633952209358,0.0988849436353709,0.772228743087054,-0.62760221181288,0.278889617275878,4.58503070405419,0.892326829486795,1,1.44343804953496,2.249265825289
"161",161,0.936576137265304,0.273364208420397,-0.219310621402366,0.759235271877072,0.356810035096636,-0.325404923679385,0.843782292924122,0.396543734776593,-0.36164140879764,0.100200042474606,0.439327946469933,1.94082419567902,1,0.439327938064441,1.94082418929745
"162",162,0.78465200224764,-0.126165875338023,-0.606962443046488,1.00251335584983,-0.178996515180259,-0.698184275661343,0.811935630047658,-0.144969290594111,-0.565459492310239,0.234720237092079,2.96490674220369,0.969806082150096,1,6.10649938527519,2.17178658564445
"163",163,0.642742648369834,0.54924129476253,0.534056072050596,0.669027153129126,0.41146681216272,0.479535897491823,0.727007208531023,0.447125856731727,0.521094028929375,0.0797516932269301,0.55139236426328,1.02266405663681,1,0.551392355552338,1.02266406104404
"164",164,0.661340743219217,0.444888042749347,0.603906491749268,0.614606926325753,0.509478324984631,1.22874443872412,0.419439199661012,0.347694065568009,0.838558044834417,0.465306361554534,3.83373837782871,2.56542743634486,1,0.692145724704283,0.576165221566424
"165",165,0.345855435110641,-0.151836657426962,0.925920972581266,-0.457441697994567,-0.49563926902971,0.962214445039902,-0.389291947292754,-0.42179883695669,0.818863554516257,0.175060777284266,0.825454717422143,2.53022463110831,1,3.96704737091257,0.611368024275537
"166",166,0.0946246213068798,0.972291904077385,0.21376303307191,-0.224280054484082,0.60410336680171,-0.155687827739565,-0.338314448425504,0.911257558848516,-0.234846748812901,0.3370662775761,1.92628500831364,1.8078572363487,1,1.9262850008282,1.80785723131231
"167",167,0.616937579860668,-0.106136616733981,0.779822442062246,0.807664159332263,-0.467439034945447,1.01213331376142,0.586677370689501,-0.339542003152683,0.735201258714862,0.376675157938972,2.6169415709362,2.39675988674457,1,5.7585342097643,0.744832785657068
"168",168,0.520101994154982,-0.729812397269105,-0.443697848167346,0.41839820829428,-0.820134503424398,-0.515703011983438,0.396478726616804,-0.77716844004286,-0.488685824576143,0.0552853931424606,2.04253728671516,1.06021350892944,1,5.1841299573053,2.08137915559748
"169",169,0.994222493464465,-0.0962070307126539,-0.047600848004599,0.692143047494312,0.101470460470004,0.30474226602377,0.907089259213625,0.132982287807846,0.399380503966665,0.23696258201579,0.145566363104872,1.15995529511456,1,0.145566357449853,1.15995530669688
"170",170,0.106695102343539,0.0148883060574951,-0.99418031235719,-0.00313556187604869,0.193552767638492,-0.980738312052158,-0.00313662828903989,0.193618595451145,-0.981071863350745,0.000339986627596079,1.58699494668937,2.94671731574346,1,1.58699494620672,2.94671755365791
"171",171,0.0207174540268879,0.715237334171083,0.698574507770278,-0.0731777324588564,0.57394895484658,1.10026645235866,-0.0588659699482261,0.461698672418412,0.885081427592473,0.243124551074112,4.83920344949682,2.65746525790296,1,1.69761079592546,0.484127395852376
"172",172,0.702496334690571,0.049735979880844,-0.709947344562684,0.577135735903894,0.404239555738125,-0.714254125460774,0.575225068667339,0.40290127910541,-0.711889513668996,0.0033215993979303,3.75260292991119,0.778611270265394,1,0.611010279741833,2.36298137827338
"173",173,0.895177180879691,0.282114604315913,0.345064001112785,1.01933032482438,-0.00432459093158694,0.209404238472894,0.97953540126291,-0.00415575776600704,0.201229042014567,0.0406263250003403,3.13735009857245,1.77340879425002,1,6.27894275216107,1.3681838592879
"174",174,0.561995410344585,-0.0289919352109999,0.826632098605143,0.942215644901818,-0.152196390949095,1.32130526354017,0.578059283137386,-0.0933740991714317,0.810634777678959,0.629963699710713,2.98144563196812,2.51603170283068,1,6.12303828361434,0.625560956724258
"175",175,0.904637835159146,-0.205268208686325,-0.373490762538085,1.15166079211199,-0.388531277100322,-0.71501892384595,0.81669213883817,-0.275524224143776,-0.50705064073513,0.410152897678491,2.81621705162845,1.03903687545794,1,5.95780968381088,2.10255579639525
"176",176,0.575358970901242,-0.0133499331450154,0.8177920480712,0.88688960439401,0.0264580869436171,0.924016138438781,0.692316715815577,0.0206535022652851,0.721298133816047,0.281046066635465,3.17141625163504,2.37647105161423,1,0.0298236024497552,0.765121608357137
"177",177,0.658638144745133,0.38253549177574,0.647967894126386,0.576171312870512,-0.0552627480291296,0.403890638756409,0.816336815915461,-0.0782979214998029,0.572244387014688,0.294199035726274,6.18756406442932,0.96155629076627,1,6.18756406675792,0.961556296563918
"178",178,0.161833008112848,0.867482651800501,0.470408254934283,0.372919186610084,1.16369036856361,0.768651175904954,0.258320413029148,0.80608609636162,0.532443207736689,0.443630362610078,4.40226651622389,2.13228063039771,1,1.26067384610962,1.00931200947973
"179",179,0.765900736562293,0.62743556717745,-0.140430305753598,0.520631797750714,0.929193467432641,-0.0301903981924863,0.488609708346238,0.872042295774219,-0.0283335012067664,0.0655371550967407,4.20166847342382,1.54245903443551,1,1.06007580523667,1.59913362033426
"180",180,0.543325117216821,0.567252546261897,0.618888007446195,0.508519765937456,0.811664877894523,0.511613617573723,0.468300929686977,0.74747028925446,0.471150088545218,0.0858824614310185,4.15270137632989,2.06139052458659,1,1.01110871712198,1.08020212531752
"181",181,0.511452080452353,-0.550975651768548,-0.659425962909548,1.05781155707073,-0.571473587779346,-0.75384202943491,0.745413793004283,-0.402703390238861,-0.53121394624868,0.419093075574799,2.64627252853041,1.01076358499888,1,5.78786516351214,2.13082907798439
"182",182,0.550997044493132,0.42524278024809,0.718032614027182,0.54779004202348,0.714308635897563,0.940207628468264,0.420841763144296,0.548770300080604,0.722318051929372,0.301653234194054,4.0581709975474,2.37794471758387,1,0.916578343833289,0.763647936282263
"183",183,0.978885042056022,0.144861752174909,-0.144219094421634,0.902557810563349,0.266560836363037,-0.410470622207747,0.87907014610174,0.259624004843544,-0.399788762150294,0.0267187602197024,3.4287681552927,1.15950994922124,1,0.287175502354198,1.98208270506157
"184",184,0.554320659048441,-0.82681265478189,-0.0954433907854581,0.408267293885365,-0.587100489083124,-0.289761190121632,0.529133728215705,-0.760910009878914,-0.37554421115312,0.228423228162727,5.32001828051185,1.95578022239063,1,5.3200182805003,1.95578022238087
"185",185,0.711676223670819,0.258224870259888,0.653327535804903,0.904493349138984,0.302672963057083,0.75529319433088,0.743441998106547,0.248779932883963,0.620807973890152,0.216629339858675,3.4645120798053,2.24056923136919,1,0.322919443226194,0.901023415613399
"186",186,0.9538939931098,-0.101546786294746,0.282443799900529,1.48044133355025,-0.0284840660362312,0.470011718270902,0.952958409581048,-0.0183351613657874,0.30254601545294,0.553521451224271,3.12235477468324,1.87815904167211,1,6.26394742732855,1.2634335991847
"187",187,0.505548136907314,0.75117228931108,0.424454088260079,0.608587396119074,0.222837118147739,-0.00429670488358236,0.93901097813342,0.343823257176145,-0.00662953766886188,0.351884684942378,0.350993403765718,1.57742591305921,1,0.350993402249052,1.57742591302693
"188",188,0.698847284110327,-0.392540148505035,-0.597933696410619,0.633531064586837,-0.527052126210307,-0.549870024693641,0.639472964646972,-0.531995358256025,-0.555027266248835,0.00929187063195976,5.58927707967743,2.15919207111941,1,5.58927707967744,2.15919207111941
"189",189,0.485856614715607,-0.143612107477974,-0.862159447273429,1.00430252621653,0.109894288710319,-1.15259275675118,0.655250403311992,0.0716997869136144,-0.752001362708881,0.53270035615946,3.25058252800158,0.719703257850545,1,0.108989874962255,2.42188939489946
"190",190,0.625531564984947,-0.445331861884355,0.640616729408541,0.430824009124711,-0.420014451515892,0.480159563291001,0.559665266963342,-0.545623027427832,0.62375500069766,0.230211280583893,5.51049105468811,0.89725865349665,1,5.51049105476715,0.897258653082304
"191",191,0.807226155026201,-0.0959541482330804,-0.582390535704763,1.09010928334643,-0.400630991120101,-0.254280738860897,0.916899643193524,-0.336973933186572,-0.213877564658756,0.188907958943662,2.7894006904316,1.3552536649729,1,5.93099334400945,1.78633898862441
"192",192,0.962928869677835,0.265009125458233,0.0503801088211325,0.857592587656922,0.0254149272604441,0.300765132423133,0.943280883189274,0.0279543175593443,0.330816764296272,0.0908407016296573,0.0296265350123488,1.23362732966213,1,0.0296265288382576,1.23362738674654
"193",193,0.224082781828082,-0.119190090328506,0.967254169934496,-0.031354060676851,-0.258139461480001,0.918872209927956,-0.0328329136460871,-0.270314927771981,0.962211951497765,0.0450417826564356,4.59151934322879,0.275784212980315,1,4.59151934328838,0.275784211432965
"194",194,0.743944851119561,0.460970626528913,0.483789354957543,1.04852119580626,0.991439604439734,0.250495149993143,0.715902276284688,0.676928494850768,0.171031411353225,0.46461496901974,3.89901639864711,1.74267270358557,1,0.757423756761935,1.39891991669625
"195",195,0.659066169724947,-0.688251197659168,-0.303219512638631,0.209126001001099,-0.733148694549406,-0.225637151374356,0.263024978794619,-0.922106379983578,-0.283791621658693,0.204919616205667,4.99025345902541,1.85854233019443,1,4.99025345852866,1.85854232972799
"196",196,0.761185291153787,-0.641271672707744,-0.0967863333004045,0.684122806566107,-0.802455524768429,0.299044095096235,0.624155410654557,-0.732115567350327,0.272831118815192,0.0960776680998422,2.27676123991181,1.84713088192887,1,5.41835390393065,1.29446175651702
"197",197,-0.0347012499204082,-0.0498582709607517,0.998153282853273,-0.0308224390832242,-0.573004213899886,1.22469057657241,-0.0227898907313661,-0.423675211643264,0.905527435210821,0.352461038345773,1.51705717129815,2.70341751988604,1,4.65864982454998,0.438175142374042
"198",198,0.720662345461448,-0.581145528468181,-0.378041874103177,0.610082915794716,-1.0566132378929,-0.277756166364053,0.487554681199935,-0.844404445751747,-0.221971991104091,0.251311786322001,2.09442843446941,1.34695988487325,1,5.23602110470956,1.79463277825718
"199",199,0.871681040299496,0.246149297761796,-0.42377197547002,0.462179107079198,0.551711866842194,-0.404847615087821,0.559694303809907,0.668117584321278,-0.490266437565783,0.174229388705725,0.8734757912272,2.08319175594251,1,0.873475796292406,2.08319175095125
"200",200,0.947814667034301,-0.24664304832936,0.202026145994665,0.787464377988589,-0.4594481586744,0.466898438025293,0.768784264092496,-0.448549197608796,0.455822742530761,0.024298251751271,2.61342922147162,2.04409266697997,1,5.75502185754735,1.09749997470647
"201",201,0.857254382551189,0.240485258467646,0.455282070870938,0.467995446438525,0.64578597920704,0.684516580198719,0.445281592669397,0.614443174908762,0.65129401044217,0.0510100938594923,4.08528324107861,2.28008482871621,1,0.943690540085665,0.861507854680746
"202",202,0.107481036844516,0.226801821968692,-0.967992128206893,0.588271950085236,0.144526121477562,-0.765673858970931,0.602537759868619,0.148030932742926,-0.784241729879101,0.0236762087514867,0.2409078145806,2.47226938949035,1,0.240907814577574,2.4722693894954
"203",203,0.488061891336073,0.870738263900533,0.0600871534101975,0.0238544842361089,0.289135882040506,-0.117818416259171,0.0761810111775729,0.923376235353764,-0.376261586558968,0.68687099477798,1.48848007920793,1.95655437495522,1,1.48848007922713,1.95655437488718
"204",204,0.975622353691484,-0.219256328425804,0.00936404948322099,0.449092744792727,0.328993171458322,-0.663032245275912,0.518729311372995,0.380007033394687,-0.765842383322487,0.13424451571631,0.632254158046407,2.4431466413513,1,0.632254151006565,2.44314666240682
"205",205,0.0322786237645109,-0.730620068597393,0.682020825056398,0.206690755500598,-1.00124006269663,0.540259068705738,0.178748306926592,-0.865882776180363,0.467221639786798,0.156322875704252,1.77437142750969,2.05694203298143,1,4.91596408805885,1.08465061045153
"206",206,-0.0608287700271462,0.620244751605725,0.782046231908663,0.166032331904936,0.493654509765709,1.10684594004822,0.13572918861223,0.403555893353007,0.90483160217729,0.223261805686355,4.38794110657183,2.70178037335947,1,1.24634845204589,0.439812285771678
"207",207,0.474143322442313,0.226488201028018,0.850817962068536,0.425146272721307,0.250467940236277,0.803245075929831,0.450987142317438,0.265691664156513,0.852067213934495,0.0572984595851437,0.532391166602991,0.550874321318653,1,0.532391160234994,0.550874294085035
"208",208,0.898403579296942,0.339836857260617,0.278176057836885,0.846698457308042,0.309795542775226,0.118663974414191,0.93108308074249,0.340670739263356,0.130490398745778,0.090630605993919,0.350756933072895,1.43993273050496,1,0.350756921659111,1.43993273514429
"209",209,0.614382664430532,-0.0054998021258602,-0.788989032765232,0.795643457049307,-0.385166709544501,-1.29783500317168,0.506689082080596,-0.245285454776195,-0.826499376754489,0.570279465682572,2.69075013099155,0.597935814066666,1,5.83234278073598,2.54365682876201
"210",210,0.366311772534939,0.129898111933758,-0.921380575993631,0.71599151139289,-0.24774815377698,-1.0724736648554,0.545269478392929,-0.188674732636126,-0.816751517413828,0.313096627782948,2.80846692308511,0.61503799888141,1,5.95005957284698,2.52655464583672
"211",211,0.496519926940836,-0.0547434769066692,-0.866297358813263,0.0988811395840294,0.294157755150905,-1.06833783108235,0.088882077108902,0.264411922928328,-0.960305321958673,0.112498083595022,4.38810554226603,0.282701603903827,1,1.24651288676319,2.85889102619357
"212",212,0.622244932380906,0.179632699735897,-0.761933945504382,0.948369201540837,0.00252721371590639,-0.913628740126509,0.720173050927496,0.00191911674404899,-0.693791823033902,0.316862940486033,3.14425744671111,0.804055399187048,1,0.00266479313402187,2.337537254574
"213",213,0.95234165475651,-0.260887808928331,0.158059873997823,1.00134458818092,-0.0539032206508327,0.179787079124168,0.982882557874542,-0.0529093942090606,0.176472302162206,0.0187835566477053,3.08781372816449,1.748197644232,1,6.22940637273119,1.39339498109995
"214",214,0.41679923643591,-0.542133843979735,0.729636410630801,0.331963375064486,-0.115194884676342,0.671062153281502,0.438240172845635,-0.152074083960879,0.885900120719987,0.242508113966488,5.9491759278443,0.482365462941323,1,5.94917592784431,0.482365462941292
"215",215,0.771170695163095,0.598413753104397,0.217248104749337,1.08745673019904,0.403622113886504,0.532879828668968,0.851909804836079,0.316196154499343,0.417456196868583,0.276492797737483,3.4969938586178,2.00144044450833,1,0.355401205048979,1.14015220906292
"216",216,-0.0215299885814517,-0.0346840195220269,0.999166391739373,0.213413432686909,-0.211408786690023,0.608216868822671,0.314603933464424,-0.311648779677137,0.896604373831883,0.321644099412844,5.50250589672643,0.458755335709858,1,5.50250589675753,0.458755326291065
"217",217,0.957377379603673,-0.200310749522778,0.2080965080169,1.27686550108773,-0.698536377151618,-0.16527137267897,0.871696672842678,-0.476880168956671,-0.112828254488238,0.46480483502046,2.64100080092653,1.45772730252555,1,5.78259345436156,1.68386535111257
"218",218,0.298375265127203,-0.331045424928034,-0.895198931966794,0.225585229218502,0.143923708299698,-1.16948263745475,0.188033897646678,0.119965903482307,-0.97480840955414,0.199705117418617,3.70948676000229,0.22493588466754,1,0.567894106423092,2.916656768699
"219",219,0.905884825796518,0.414413967458229,-0.0873713108928929,1.09992793821691,0.225362233490063,-0.0946479978638951,0.976186628740153,0.200009102111788,-0.0840001484604179,0.126759889707375,3.34368393541321,1.48669708001886,1,0.202091284639264,1.65489557476456
"220",220,0.743436996320239,-0.0222114439760073,-0.668437045845637,0.817368404623038,-0.116700388907063,-0.125015815954564,0.978804269399149,-0.139749516391733,-0.149707297331407,0.164931713040271,6.14136801354047,1.72106855630091,1,6.14136801575573,1.72106855401148
"221",221,0.380038060115444,-0.867443658442274,-0.321111463968469,0.250738171420089,-1.20843235881371,0.0213352982154797,0.203132864018919,-0.97899861254575,0.0172845650500075,0.234355536863306,1.77538374243596,1.58808175108532,1,4.9169764134679,1.55351090098403
"222",222,0.86764490239095,0.00123568591723636,0.497182860158426,1.30695315847587,0.186725225744139,0.402587694786307,0.946901021785189,0.135284349822421,0.291678932450202,0.38024263097928,3.28350292643964,1.86677794708735,1,0.141910276421555,1.27481470006874
"223",223,0.360454323432228,-0.161431998663156,-0.918701469753169,0.400886028146008,0.2413120003403,-1.11338768883485,0.331937868276918,0.199808886725147,-0.921896773174433,0.207714053375188,3.68344228238565,0.39784829722836,1,0.541849628953712,2.74374435498402
"224",224,0.972834003510412,-0.22550890568856,0.0523424786292408,0.959162909550879,-0.168662043964727,0.368363810923318,0.921194297103173,-0.161985530847896,0.353782072440812,0.0412167254373207,2.96752919503499,1.9324079315716,1,6.10912184765023,1.20918472041166
